onset	duration	sample	trial_type	response_time	stim_file	value
13.2324218750	n/a	6775	n/a	n/a	n/a	1
18.4531250000	n/a	9448	n/a	n/a	n/a	1
23.6523437500	n/a	12110	n/a	n/a	n/a	1
28.8007812500	n/a	14746	n/a	n/a	n/a	1
33.8808593750	n/a	17347	n/a	n/a	n/a	1
39.1308593750	n/a	20035	n/a	n/a	n/a	1
44.2753906250	n/a	22669	n/a	n/a	n/a	3
49.5898437500	n/a	25390	n/a	n/a	n/a	3
54.7421875000	n/a	28028	n/a	n/a	n/a	1
59.7910156250	n/a	30613	n/a	n/a	n/a	1
65.0878906250	n/a	33325	n/a	n/a	n/a	1
70.1367187500	n/a	35910	n/a	n/a	n/a	1
75.2187500000	n/a	38512	n/a	n/a	n/a	1
80.2304687500	n/a	41078	n/a	n/a	n/a	3
85.3789062500	n/a	43714	n/a	n/a	n/a	3
90.5097656250	n/a	46341	n/a	n/a	n/a	3
95.5742187500	n/a	48934	n/a	n/a	n/a	3
100.5605468750	n/a	51487	n/a	n/a	n/a	1
105.6542968750	n/a	54095	n/a	n/a	n/a	3
110.8242187500	n/a	56742	n/a	n/a	n/a	1
117.7695312500	n/a	60298	n/a	n/a	n/a	3
122.8027343750	n/a	62875	n/a	n/a	n/a	1
127.8535156250	n/a	65461	n/a	n/a	n/a	1
132.8671875000	n/a	68028	n/a	n/a	n/a	1
137.9980468750	n/a	70655	n/a	n/a	n/a	1
143.0097656250	n/a	73221	n/a	n/a	n/a	3
148.1113281250	n/a	75833	n/a	n/a	n/a	1
153.1738281250	n/a	78425	n/a	n/a	n/a	3
158.2753906250	n/a	81037	n/a	n/a	n/a	1
163.4414062500	n/a	83682	n/a	n/a	n/a	1
168.5683593750	n/a	86307	n/a	n/a	n/a	3
173.8183593750	n/a	88995	n/a	n/a	n/a	3
179.0351562500	n/a	91666	n/a	n/a	n/a	1
184.1132812500	n/a	94266	n/a	n/a	n/a	3
189.1621093750	n/a	96851	n/a	n/a	n/a	3
194.1777343750	n/a	99419	n/a	n/a	n/a	3
199.2792968750	n/a	102031	n/a	n/a	n/a	1
204.7617187500	n/a	104838	n/a	n/a	n/a	1
209.7714843750	n/a	107403	n/a	n/a	n/a	3
214.9042968750	n/a	110031	n/a	n/a	n/a	3
219.9218750000	n/a	112600	n/a	n/a	n/a	1
227.0000000000	n/a	116224	n/a	n/a	n/a	3
232.1484375000	n/a	118860	n/a	n/a	n/a	3
237.2968750000	n/a	121496	n/a	n/a	n/a	3
242.3164062500	n/a	124066	n/a	n/a	n/a	1
247.3320312500	n/a	126634	n/a	n/a	n/a	1
252.4296875000	n/a	129244	n/a	n/a	n/a	1
257.5449218750	n/a	131863	n/a	n/a	n/a	1
