onset	duration	sample	trial_type	response_time	stim_file	value
14.1484375000	n/a	7244	n/a	n/a	n/a	3
19.5878906250	n/a	10029	n/a	n/a	n/a	3
24.7226562500	n/a	12658	n/a	n/a	n/a	1
29.9707031250	n/a	15345	n/a	n/a	n/a	1
36.4492187500	n/a	18662	n/a	n/a	n/a	3
42.1835937500	n/a	21598	n/a	n/a	n/a	1
48.1152343750	n/a	24635	n/a	n/a	n/a	1
53.3808593750	n/a	27331	n/a	n/a	n/a	1
59.2910156250	n/a	30357	n/a	n/a	n/a	3
64.5429687500	n/a	33046	n/a	n/a	n/a	1
70.9414062500	n/a	36322	n/a	n/a	n/a	1
77.2031250000	n/a	39528	n/a	n/a	n/a	3
82.6386718750	n/a	42311	n/a	n/a	n/a	1
88.9023437500	n/a	45518	n/a	n/a	n/a	1
94.3339843750	n/a	48299	n/a	n/a	n/a	1
100.5664062500	n/a	51490	n/a	n/a	n/a	1
106.4609375000	n/a	54508	n/a	n/a	n/a	3
112.4277343750	n/a	57563	n/a	n/a	n/a	1
117.7109375000	n/a	60268	n/a	n/a	n/a	1
123.4101562500	n/a	63186	n/a	n/a	n/a	1
149.1132812500	n/a	76346	n/a	n/a	n/a	3
155.5156250000	n/a	79624	n/a	n/a	n/a	1
161.7968750000	n/a	82840	n/a	n/a	n/a	1
168.0937500000	n/a	86064	n/a	n/a	n/a	1
174.1757812500	n/a	89178	n/a	n/a	n/a	1
180.4082031250	n/a	92369	n/a	n/a	n/a	1
185.6367187500	n/a	95046	n/a	n/a	n/a	3
191.6875000000	n/a	98144	n/a	n/a	n/a	1
199.0976562500	n/a	101938	n/a	n/a	n/a	3
205.8828125000	n/a	105412	n/a	n/a	n/a	1
212.3593750000	n/a	108728	n/a	n/a	n/a	3
219.1738281250	n/a	112217	n/a	n/a	n/a	3
225.4726562500	n/a	115442	n/a	n/a	n/a	3
232.1250000000	n/a	118848	n/a	n/a	n/a	1
238.8691406250	n/a	122301	n/a	n/a	n/a	3
245.8984375000	n/a	125900	n/a	n/a	n/a	3
252.3144531250	n/a	129185	n/a	n/a	n/a	3
258.3496093750	n/a	132275	n/a	n/a	n/a	1
264.0800781250	n/a	135209	n/a	n/a	n/a	1
270.6914062500	n/a	138594	n/a	n/a	n/a	3
276.5273437500	n/a	141582	n/a	n/a	n/a	1
284.9238281250	n/a	145881	n/a	n/a	n/a	1
291.0234375000	n/a	149004	n/a	n/a	n/a	1
297.2832031250	n/a	152209	n/a	n/a	n/a	3
303.5800781250	n/a	155433	n/a	n/a	n/a	3
308.9453125000	n/a	158180	n/a	n/a	n/a	3
315.2656250000	n/a	161416	n/a	n/a	n/a	1
321.4472656250	n/a	164581	n/a	n/a	n/a	1
327.7910156250	n/a	167829	n/a	n/a	n/a	3
334.0878906250	n/a	171053	n/a	n/a	n/a	3
341.6562500000	n/a	174928	n/a	n/a	n/a	1
348.4023437500	n/a	178382	n/a	n/a	n/a	3
354.5039062500	n/a	181506	n/a	n/a	n/a	1
359.9140625000	n/a	184276	n/a	n/a	n/a	3
365.1992187500	n/a	186982	n/a	n/a	n/a	1
372.7773437500	n/a	190862	n/a	n/a	n/a	3
380.3437500000	n/a	194736	n/a	n/a	n/a	1
387.9082031250	n/a	198609	n/a	n/a	n/a	1
395.4726562500	n/a	202482	n/a	n/a	n/a	1
400.8378906250	n/a	205229	n/a	n/a	n/a	1
406.0019531250	n/a	207873	n/a	n/a	n/a	1
411.2675781250	n/a	210569	n/a	n/a	n/a	1
428.0136718750	n/a	219143	n/a	n/a	n/a	1
434.4589843750	n/a	222443	n/a	n/a	n/a	1
441.1074218750	n/a	225847	n/a	n/a	n/a	1
448.6855468750	n/a	229727	n/a	n/a	n/a	3
453.9531250000	n/a	232424	n/a	n/a	n/a	1
460.4667968750	n/a	235759	n/a	n/a	n/a	3
465.8339843750	n/a	238507	n/a	n/a	n/a	1
472.9980468750	n/a	242175	n/a	n/a	n/a	1
478.5800781250	n/a	245033	n/a	n/a	n/a	1
485.1933593750	n/a	248419	n/a	n/a	n/a	1
492.2890625000	n/a	252052	n/a	n/a	n/a	3
498.4355468750	n/a	255199	n/a	n/a	n/a	3
505.0351562500	n/a	258578	n/a	n/a	n/a	3
511.9179687500	n/a	262102	n/a	n/a	n/a	1
517.3847656250	n/a	264901	n/a	n/a	n/a	1
524.3613281250	n/a	268473	n/a	n/a	n/a	3
529.4472656250	n/a	271077	n/a	n/a	n/a	1
536.0781250000	n/a	274472	n/a	n/a	n/a	1
542.1230468750	n/a	277567	n/a	n/a	n/a	3
549.3222656250	n/a	281253	n/a	n/a	n/a	3
555.3222656250	n/a	284325	n/a	n/a	n/a	1
562.7695312500	n/a	288138	n/a	n/a	n/a	1
568.2324218750	n/a	290935	n/a	n/a	n/a	3
574.4492187500	n/a	294118	n/a	n/a	n/a	1
580.0449218750	n/a	296983	n/a	n/a	n/a	3
585.2812500000	n/a	299664	n/a	n/a	n/a	1
591.6445312500	n/a	302922	n/a	n/a	n/a	1
598.9218750000	n/a	306648	n/a	n/a	n/a	3
604.0859375000	n/a	309292	n/a	n/a	n/a	3
610.9355468750	n/a	312799	n/a	n/a	n/a	3
617.5507812500	n/a	316186	n/a	n/a	n/a	3
623.8476562500	n/a	319410	n/a	n/a	n/a	3
631.4277343750	n/a	323291	n/a	n/a	n/a	3
636.9433593750	n/a	326115	n/a	n/a	n/a	3
642.4414062500	n/a	328930	n/a	n/a	n/a	3
647.8398437500	n/a	331694	n/a	n/a	n/a	3
653.2382812500	n/a	334458	n/a	n/a	n/a	3
658.4726562500	n/a	337138	n/a	n/a	n/a	1
663.6875000000	n/a	339808	n/a	n/a	n/a	3
668.7988281250	n/a	342425	n/a	n/a	n/a	3
673.8828125000	n/a	345028	n/a	n/a	n/a	3
679.0683593750	n/a	347683	n/a	n/a	n/a	3
686.4609375000	n/a	351468	n/a	n/a	n/a	3
691.9746093750	n/a	354291	n/a	n/a	n/a	3
697.5566406250	n/a	357149	n/a	n/a	n/a	3
703.8417968750	n/a	360367	n/a	n/a	n/a	1
710.3066406250	n/a	363677	n/a	n/a	n/a	1
715.9707031250	n/a	366577	n/a	n/a	n/a	1
723.1484375000	n/a	370252	n/a	n/a	n/a	3
729.3632812500	n/a	373434	n/a	n/a	n/a	3
735.0625000000	n/a	376352	n/a	n/a	n/a	3
741.3437500000	n/a	379568	n/a	n/a	n/a	3
747.3574218750	n/a	382647	n/a	n/a	n/a	3
753.4257812500	n/a	385754	n/a	n/a	n/a	1
758.7382812500	n/a	388474	n/a	n/a	n/a	3
765.0527343750	n/a	391707	n/a	n/a	n/a	3
771.4335937500	n/a	394974	n/a	n/a	n/a	3
777.3144531250	n/a	397985	n/a	n/a	n/a	3
783.1972656250	n/a	400997	n/a	n/a	n/a	3
788.8457031250	n/a	403889	n/a	n/a	n/a	3
795.7421875000	n/a	407420	n/a	n/a	n/a	3
801.9453125000	n/a	410596	n/a	n/a	n/a	1
807.9921875000	n/a	413692	n/a	n/a	n/a	1
815.5410156250	n/a	417557	n/a	n/a	n/a	1
820.7675781250	n/a	420233	n/a	n/a	n/a	3
826.7363281250	n/a	423289	n/a	n/a	n/a	1
